ASV711	gi|2259462956|emb|OW944723.1|	uncultured Rhodanobacteraceae bacterium DNA containing 16S-23S intergenic spacer region, clone 43	5.23e-127	468	100.000	100	100
ASV712	gi|118041563|gb|EF074517.1|	Uncultured delta proteobacterium clone GASP-WC1S2_G01 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV713	gi|1215184740|dbj|LC287966.1|	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:283	2.43e-125	462	99.605	100	100
ASV714	gi|1496537789|gb|MH523799.1|	Uncultured bacterium clone OTU_151 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV715	gi|1008322347|gb|KU152091.1|	Uncultured bacterium clone 2.3G_22853 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV716	gi|1220343353|gb|MF557691.1|	Uncultured bacterium clone 2036 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV717	gi|1496542258|gb|MH528268.1|	Uncultured bacterium clone OTU_4620 16S ribosomal RNA gene, partial sequence	1.46e-127	470	100.000	100	100
ASV718	gi|1496538777|gb|MH524787.1|	Uncultured bacterium clone OTU_1139 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV719	gi|1149275799|gb|KU450109.1|	Uncultured bacterium clone dongzy2tff9470 16S ribosomal RNA gene, partial sequence	1.46e-127	470	100.000	100	100
ASV720	gi|1776910673|gb|MN708106.1|	Uncultured actinobacterium clone Chel4-2-43 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV721	gi|1189449218|gb|MF047912.1|	Uncultured bacterium clone A1330 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV722	gi|1384893461|gb|KY802807.1|	Uncultured bacterium clone LMP12_16S_OTU_0624 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV723	gi|1387902951|gb|MH313876.1|	Uncultured bacterium clone OTU_1965 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV724	gi|1215163579|dbj|LC301143.1|	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:14117	5.23e-127	468	100.000	100	100
ASV726	gi|1243274464|gb|MF968344.1|	Uncultured bacterium clone OTU777_LOM3.75001 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV727	gi|1220341805|gb|MF556143.1|	Uncultured bacterium clone 427 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV728	gi|1496541687|gb|MH527697.1|	Uncultured bacterium clone OTU_4049 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV729	gi|1384893543|gb|KY802889.1|	Uncultured bacterium clone LMP12_16S_OTU_0708 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV730	gi|1723597008|emb|LR699119.1|	Aquicella siphonis strain SGT-108 genome assembly, chromosome: 1	2.43e-125	462	99.605	100	100
ASV730	gi|1723597008|emb|LR699119.1|	Aquicella siphonis strain SGT-108 genome assembly, chromosome: 1	2.43e-125	462	99.605	100	100
ASV731	gi|414300299|gb|JX667891.1|	Uncultured bacterium clone QCS5_Act_022 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV732	gi|1189449523|gb|MF048217.1|	Uncultured bacterium clone A1635 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV733	gi|1149283042|gb|KU457340.1|	Uncultured bacterium clone dongzy2tff16702 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV734	gi|1434127123|gb|MG641109.1|	Uncultured bacterium clone X-C-2 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV735	gi|1496545024|gb|MH531034.1|	Uncultured bacterium clone OTU_7386 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV736	gi|662163856|gb|KJ662065.1|	Uncultured bacterium clone 1266 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV737	gi|1118703384|gb|KU960891.1|	Uncultured bacterium clone Otu2087 16S ribosomal RNA gene, partial sequence	1.46e-127	470	100.000	100	100
ASV738	gi|1496537780|gb|MH523790.1|	Uncultured bacterium clone OTU_142 16S ribosomal RNA gene, partial sequence	2.45e-120	446	98.419	100	100
ASV739	gi|1008322204|gb|KU151948.1|	Uncultured bacterium clone 7.1G_29770 16S ribosomal RNA gene, partial sequence	1.87e-126	466	100.000	100	100
ASV740	gi|2363085830|ref|NR_181167.1|	Massilia horti strain ONC3 16S ribosomal RNA, partial sequence	5.23e-127	468	100.000	100	100
ASV741	gi|2430739706|emb|OV288522.1|	uncultured Bacterium partial 16S rRNA gene	5.23e-127	468	100.000	100	100
ASV742	gi|2154282908|gb|OL602726.1|	Uncultured Gaiellaceae bacterium clone Zam.19_612 16S ribosomal RNA gene, partial sequence	6.76e-126	464	100.000	99	99
ASV743	gi|1008325693|gb|KU155437.1|	Uncultured bacterium clone 2.17G_300976 16S ribosomal RNA gene, partial sequence	1.46e-127	470	100.000	100	100
ASV744	gi|1771898442|emb|LR635572.1|	uncultured bacterium partial 16S rRNA gene	5.23e-127	468	100.000	100	100
ASV745	gi|1496538493|gb|MH524503.1|	Uncultured bacterium clone OTU_855 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV746	gi|126401979|gb|EF443545.1|	Uncultured bacterium clone LSA_099 16S ribosomal RNA gene, partial sequence	6.76e-126	464	99.605	100	100
ASV747	gi|672229789|emb|HE861282.1|	Uncultured Rubrobacteraceae bacterium partial 16S rRNA gene, clone7A_34	5.23e-127	468	100.000	100	100
ASV748	gi|1194867102|gb|MF010111.1|	Uncultured bacterium clone 05671 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV749	gi|1387902054|gb|MH312979.1|	Uncultured bacterium clone OTU_971 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV750	gi|939581349|gb|KR834272.1|	Uncultured bacterium clone OTU_2988 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV751	gi|1215188158|dbj|LC292167.1|	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:4690	2.43e-125	462	99.605	100	100
ASV752	gi|643421402|gb|KF101075.1|	Uncultured bacterium clone ncd2375f02c1 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV753	gi|1474769886|gb|MH445042.1|	Uncultured bacterium clone JSP_123 16S ribosomal RNA gene, and 16S-23S ribosomal RNA intergenic spacer gene, region	5.23e-127	468	100.000	100	100
ASV754	gi|2430736754|emb|OV285463.1|	uncultured Bacterium partial 16S rRNA gene	5.23e-127	468	100.000	100	100
ASV755	gi|1730104697|gb|MN371391.1|	Streptomyces sp. strain ZGB-7-9 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV756	gi|1858819537|gb|CP053068.1|	Mycobacterium avium subsp. paratuberculosis strain DSM 44135 chromosome, complete genome	5.23e-127	468	100.000	100	100
ASV757	gi|1496545943|gb|MH531953.1|	Uncultured bacterium clone OTU_8305 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV758	gi|1496541141|gb|MH527151.1|	Uncultured bacterium clone OTU_3503 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV759	gi|1474769924|gb|MH445080.1|	Uncultured bacterium clone JSP_161 16S ribosomal RNA gene, and 16S-23S ribosomal RNA intergenic spacer gene, region	5.23e-127	468	100.000	100	100
ASV760	gi|1496541427|gb|MH527437.1|	Uncultured bacterium clone OTU_3789 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV761	gi|1496538724|gb|MH524734.1|	Uncultured bacterium clone OTU_1086 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV762	gi|371872455|emb|FQ743069.1|	16S rRNA amplicon fragment from a soil sample (ferralsol, Madagascar) resulting from a 16 days laboratory incubation experiment in the presence of 13C-enriched wheat-straw : Heavy-DNA fraction (DNA-SIP technique)	5.23e-127	468	100.000	100	100
ASV763	gi|1496540533|gb|MH526543.1|	Uncultured bacterium clone OTU_2895 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV764	gi|1118701340|gb|KU958847.1|	Uncultured bacterium clone Otu63 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV765	gi|1846256365|gb|MT527676.1|	Nocardioides sp. strain SYSU_D00880 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV766	gi|1734234650|dbj|LC400010.1|	Uncultured prokaryote 16S_OTU:838 gene for 16S rRNA, partial sequence	8.74e-125	460	99.603	99	99
ASV767	gi|371834763|emb|FQ755522.1|	16S rRNA amplicon fragment from a soil sample (ferralsol, Madagascar) resulting from a 16 days laboratory incubation experiment in the presence of 13C-enriched wheat-straw and a tropical peregrine endogeic earthworm, Pontoscolex corethrurus: Light-DNA fraction (DNA-SIP technique)	5.23e-127	468	100.000	100	100
ASV768	gi|939600627|gb|KR853550.1|	Uncultured bacterium clone OTU_22266 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV769	gi|1388708692|gb|KY894836.1|	Uncultured bacterium clone 2007WL_16S_OTU_4547 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV770	gi|1496541526|gb|MH527536.1|	Uncultured bacterium clone OTU_3888 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV771	gi|323148645|gb|HQ684544.1|	Uncultured bacterium clone OI2349 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV772	gi|939583478|gb|KR836401.1|	Uncultured bacterium clone OTU_5117 16S ribosomal RNA gene, partial sequence	1.14e-118	440	98.024	100	100
ASV773	gi|1214998124|gb|MF449388.1|	Uncultured Pseudolabrys sp. clone B49 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV774	gi|371885826|emb|FQ714443.1|	16S rRNA amplicon fragment from a soil sample (ferralsol, Madagascar) resulting from a 16 days laboratory incubation experiment in the presence of 13C-enriched wheat-straw : Light-DNA fraction (DNA-SIP technique)	5.23e-127	468	100.000	100	100
ASV775	gi|943817794|gb|KT911471.1|	Uncultured bacterium clone 6773 16S ribosomal RNA gene, partial sequence	1.87e-126	466	100.000	100	100
ASV776	gi|1391897642|gb|MH387342.1|	Uncultured prokaryote clone Illumina_1334 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV777	gi|1387903627|gb|MH314552.1|	Uncultured bacterium clone OTU_2735 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV778	gi|1378919722|gb|MH222000.1|	Uncultured bacterium clone OTU176 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV779	gi|1032563128|gb|KU883789.1|	Uncultured bacterium clone NF 7625G08 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV780	gi|952009008|emb|LK025426.2|	Uncultured bacterium partial 16S rRNA gene, clone BProP15F07	5.23e-127	468	100.000	100	100
ASV781	gi|1384893349|gb|KY802695.1|	Uncultured bacterium clone LMP12_16S_OTU_0511 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV782	gi|1706996520|gb|MN194938.1|	Uncultured bacterium clone OTU_229 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV783	gi|2790773652|gb|PQ217644.1|	Uncultured Chitinophagales bacterium clone ASV0484 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV784	gi|939578658|gb|KR831581.1|	Uncultured bacterium clone OTU_297 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV785	gi|1172207179|emb|LT720063.1|	Uncultured bacterium partial 16S rRNA gene, clone C60.12_2077347	1.46e-127	470	100.000	100	100
ASV786	gi|371883966|emb|FQ706598.1|	16S rRNA amplicon fragment from a soil sample (ferralsol, Madagascar) resulting from a 16 days laboratory incubation experiment in the presence of a tropical peregrine endogeic earthworm, Pontoscolex corethrurus	5.23e-127	468	100.000	100	100
ASV787	gi|1002682339|gb|KU102017.1|	Uncultured bacterium clone 4537 16S ribosomal RNA gene, partial sequence	5.26e-122	451	98.814	100	100
ASV788	gi|1730104696|gb|MN371390.1|	Streptomyces sp. strain ZGB-7-2 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV789	gi|2795020995|gb|PQ250472.1|	Uncultured bacterium clone OTU617 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV790	gi|1496538606|gb|MH524616.1|	Uncultured bacterium clone OTU_968 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV791	gi|1126368347|dbj|LC206897.1|	Uncultured bacterium gene for 16S rRNA, partial sequence, clone: 16S-TF-NM40	5.23e-127	468	100.000	100	100
ASV792	gi|1378081697|gb|MH214571.1|	Uncultured bacterium clone Otu847 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV793	gi|1231944067|gb|KX780108.1|	Uncultured Gaiella sp. clone ST41 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV794	gi|1384893285|gb|KY802631.1|	Uncultured bacterium clone LMP12_16S_OTU_0447 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV795	gi|630060151|gb|KJ191977.1|	Uncultured Hyphomicrobiaceae bacterium clone CA21 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV796	gi|1220343868|gb|MF558206.1|	Uncultured bacterium clone 2576 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV797	gi|1384894290|gb|KY803636.1|	Uncultured bacterium clone LMP12_16S_OTU_1465 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV798	gi|1496538072|gb|MH524082.1|	Uncultured bacterium clone OTU_434 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV799	gi|1220344345|gb|MF558683.1|	Uncultured bacterium clone 3085 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV800	gi|389549036|gb|JX025750.1|	Uncultured Gemmatimonas sp. clone O2_2 16S ribosomal RNA gene, partial sequence	5.26e-122	451	98.814	100	100
ASV801	gi|1315910029|gb|MG716401.1|	Uncultured bacterium clone 846 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV802	gi|1837661560|gb|MT426162.1|	Bacillus sp. (in: Bacteria) strain Soil_DNRA_Lac_139 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV803	gi|1388705077|gb|KY891221.1|	Uncultured bacterium clone 2007WL_16S_OTU_0902 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV804	gi|1253558488|gb|MG101099.1|	Uncultured bacterium clone OTU222_Control_A4.3161 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV805	gi|1321449600|gb|MF314800.2|	Uncultured bacterium clone Untreatedsoil-0day-79 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV806	gi|1388711582|gb|KY897726.1|	Uncultured bacterium clone 2007WL_16S_OTU_7472 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV807	gi|1846419930|gb|MT534040.1|	Brevibacillus agri strain CVSVC1-1 16S ribosomal RNA gene, partial sequence	1.87e-126	466	100.000	100	100
ASV808	gi|943815873|gb|KT909550.1|	Uncultured bacterium clone 2417 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV809	gi|1243274379|gb|MF968259.1|	Uncultured bacterium clone OTU686_LOM2.73584 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV810	gi|1189449577|gb|MF048271.1|	Uncultured bacterium clone A1689 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV811	gi|1109171578|gb|KY254069.1|	Uncultured bacterium clone js3395 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV812	gi|1734184159|dbj|LC390956.1|	Uncultured prokaryote 16S_OTU:10473 gene for 16S rRNA, partial sequence	1.88e-126	466	100.000	99	99
ASV813	gi|1194872347|gb|MF015356.1|	Uncultured bacterium clone 11038 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV814	gi|1605039783|gb|MK726849.1|	Uncultured bacterium clone OTU_552 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV815	gi|1118702757|gb|KU960264.1|	Uncultured bacterium clone Otu148 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV816	gi|1336431202|gb|MG853704.1|	Uncultured prokaryote clone Otu01570 16S ribosomal RNA gene, partial sequence	1.87e-126	466	100.000	100	100
ASV817	gi|1387181111|gb|MH299830.1|	Lentzea sp. strain PSKA56 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV818	gi|1189448047|gb|MF046741.1|	Uncultured bacterium clone A159 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV819	gi|1220344056|gb|MF558394.1|	Uncultured bacterium clone 2780 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV820	gi|1253558382|gb|MG100993.1|	Uncultured bacterium clone OTU114_Control_A1.68346 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV821	gi|1194871303|gb|MF014312.1|	Uncultured bacterium clone 09963 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV822	gi|1220344925|gb|MF559263.1|	Uncultured bacterium clone 3698 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV823	gi|943815052|gb|KT908729.1|	Uncultured bacterium clone 948 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV824	gi|1898479441|gb|MT950247.1|	Uncultured Gaiellaceae bacterium clone OTU3009 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV825	gi|2718993113|gb|PP693058.1|	Hyphomicrobium sp. strain TRA4 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV826	gi|1384894127|gb|KY803473.1|	Uncultured bacterium clone LMP12_16S_OTU_1299 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV827	gi|1485781391|gb|MK011857.1|	Noviherbaspirillum malthae strain MOB-111 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV828	gi|939579925|gb|KR832848.1|	Uncultured bacterium clone OTU_1564 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV829	gi|939578915|gb|KR831838.1|	Uncultured bacterium clone OTU_554 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV830	gi|939595596|gb|KR848519.1|	Uncultured bacterium clone OTU_17235 16S ribosomal RNA gene, partial sequence	4.07e-123	455	99.206	99	99
ASV831	gi|1118701955|gb|KU959462.1|	Uncultured bacterium clone Otu85 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV832	gi|1496544817|gb|MH530827.1|	Uncultured bacterium clone OTU_7179 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV833	gi|1215160122|dbj|LC297789.1|	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:10608	5.23e-127	468	100.000	100	100
ASV834	gi|1407422669|gb|KT122307.1|	Uncultured Acidobacteriota bacterium clone TGRWLFZ-16s-SI327 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV835	gi|1771898413|emb|LR635543.1|	uncultured bacterium partial 16S rRNA gene	5.23e-127	468	100.000	100	100
ASV836	gi|649968234|gb|KJ407834.1|	Uncultured bacterium clone NTDAS10249 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV837	gi|1394495580|gb|MH424485.1|	Lysinibacillus sp. strain BW1-10 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV838	gi|1217107345|emb|LT855049.1|	Uncultured bacterium partial 16S rRNA gene, clone C10-MZ03_DNA_18783	1.46e-127	470	100.000	100	100
ASV839	gi|1215164976|dbj|LC302642.1|	Uncultured prokaryote gene for urease, partial sequence, 16S_OTU:15686	1.46e-127	470	100.000	100	100
ASV840	gi|1578791288|gb|MK544552.1|	Uncultured bacterium clone OTU_31 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV841	gi|1827287720|gb|MT269493.1|	Clostridium sp. strain KCOM 3041 (=ChDC 3Pg2) 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV842	gi|1605040299|gb|MK727365.1|	Uncultured bacterium clone OTU_1150 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV843	gi|939589607|gb|KR842530.1|	Uncultured Singulisphaera sp. clone OTU_11246 16S ribosomal RNA gene, partial sequence	1.46e-127	470	100.000	100	100
ASV844	gi|1384893860|gb|KY803206.1|	Uncultured bacterium clone LMP12_16S_OTU_1029 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV845	gi|1194864090|gb|MF007099.1|	Uncultured bacterium clone 02640 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV846	gi|1578791275|gb|MK544539.1|	Uncultured bacterium clone OTU_15 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV847	gi|1008320015|gb|KU149759.1|	Uncultured bacterium clone 2.11G_193623 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV848	gi|874532069|gb|KP906004.1|	Uncultured bacterium clone 1546872_AL203_1182 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV849	gi|1100250210|gb|KU969413.1|	Uncultured bacterium clone 3285 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV850	gi|1388707474|gb|KY893618.1|	Uncultured bacterium clone 2007WL_16S_OTU_3317 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV851	gi|118163217|gb|EF072752.1|	Uncultured Firmicutes bacterium clone GASP-WA2S3_E05 16S ribosomal RNA gene, partial sequence	1.46e-127	470	100.000	100	100
ASV852	gi|1021672099|gb|KT992721.1|	Uncultured bacterium clone FS-48 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV853	gi|311333946|emb|FR687426.1|	Uncultured bacterium partial 16S rRNA gene, clone 500-19	2.50e-105	396	94.902	100	100
ASV854	gi|1253558609|gb|MG101220.1|	Uncultured bacterium clone OTU346_Control_M2.11552 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV855	gi|874540128|gb|KP914063.1|	Uncultured bacterium clone 996116_AL227_2226196 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV856	gi|1708814958|gb|MN227277.1|	Herbaspirillum sp. strain HC7 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV857	gi|1384893092|gb|KY802438.1|	Uncultured bacterium clone LMP12_16S_OTU_0254 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV858	gi|1388706206|gb|KY892350.1|	Uncultured bacterium clone 2007WL_16S_OTU_2036 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV859	gi|151506071|gb|EF651401.1|	Uncultured Firmicutes bacterium clone AUVE_10H03 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV860	gi|1605040344|gb|MK727410.1|	Uncultured bacterium clone OTU_1215 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV861	gi|1388709602|gb|KY895746.1|	Uncultured bacterium clone 2007WL_16S_OTU_5470 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV862	gi|1194869344|gb|MF012353.1|	Uncultured bacterium clone 07957 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV863	gi|1220243262|gb|MF549713.1|	Uncultured bacterium clone QTPaddySoil2011 16S ribosomal RNA gene, partial sequence	2.43e-125	462	100.000	99	99
ASV864	gi|1173237497|gb|KY877624.1|	Uncultured bacterium clone denovo27342 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV865	gi|1833253149|gb|MT360245.1|	Lysinibacillus sp. strain YMA_32 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV866	gi|322207771|gb|JF222366.1|	Uncultured bacterium clone ncd2727g08c1 16S ribosomal RNA gene, partial sequence	1.13e-123	457	99.209	100	100
ASV867	gi|1269018775|gb|KY939567.1|	Microvirga sp. strain 17Sr1-30 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV868	gi|874538680|gb|KP912615.1|	Uncultured bacterium clone 729697_AL224_43436 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV869	gi|162287864|gb|EU299291.1|	Uncultured actinobacterium clone GASP-KC1S3_E12 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV870	gi|943847634|gb|KT015909.1|	Uncultured prokaryote clone OTU_2683 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV871	gi|969811530|dbj|LC017471.1|	Uncultured Acidobacteria bacterium gene for 16S ribosomal RNA, partial sequence, clone: EDay84C-CL25	5.23e-127	468	100.000	100	100
ASV872	gi|1605040391|gb|MK727457.1|	Uncultured bacterium clone OTU_1272 16S ribosomal RNA gene, partial sequence	1.46e-127	470	100.000	100	100
ASV873	gi|2485230399|gb|OQ809596.1|	Uncultured Coprococcus sp. clone Seq260 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV874	gi|1384894228|gb|KY803574.1|	Uncultured bacterium clone LMP12_16S_OTU_1401 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV875	gi|2237332869|emb|OW748545.1|	uncultured Ktedonobacterales bacterium DNA containing 16S-23S intergenic spacer region, clone 43	2.43e-125	462	99.605	100	100
ASV876	gi|1243274124|gb|MF968004.1|	Uncultured bacterium clone OTU412_LOL2.38749 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV877	gi|342315131|gb|JN052583.1|	Uncultured bacterium clone HelTree3-16 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV878	gi|943816922|gb|KT910599.1|	Uncultured bacterium clone 4673 16S ribosomal RNA gene, partial sequence	1.14e-118	440	98.024	100	100
ASV879	gi|1758156574|gb|MN543767.1|	Shouchella lehensis strain MLB2 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV880	gi|827747771|gb|KR919704.1|	Uncultured Candidatus Koribacter sp. clone 4343459 16S ribosomal RNA gene, partial sequence	2.43e-125	462	99.605	100	100
ASV881	gi|2430736572|emb|OV285301.1|	uncultured Bacterium partial 16S rRNA gene	5.23e-127	468	100.000	100	100
ASV882	gi|2552713138|gb|OR350811.1|	Pseudolabrys sp. strain sd2_24 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
ASV883	gi|391227348|gb|JQ798445.1|	Uncultured bacterium clone sdm79 16S ribosomal RNA gene, partial sequence	5.23e-127	468	100.000	100	100
